month,community_area,n_trips,year,community_area_name,population,tui_index
2018-11-01,1,99221,2018,Rogers Park,55500.0,1787.7657657657658
2018-11-01,2,71955,2018,West Ridge,73723.0,976.0183389172985
2018-11-01,3,187550,2018,Uptown,56296.0,3331.4977973568284
2018-11-01,4,89958,2018,Lincoln Square,41483.0,2168.550972687607
2018-11-01,5,104623,2018,North Center,34942.0,2994.1903726174805
2018-11-01,6,569252,2018,Lake View,99876.0,5699.587488485722
2018-11-01,7,477032,2018,Lincoln Park,67260.0,7092.358013678264
2018-11-01,8,1465849,2018,Near North Side,86343.0,16977.045041288813
2018-11-01,9,8479,2018,Edison Park,11008.0,770.2579941860464
2018-11-01,10,25668,2018,Norwood Park,36164.0,709.7666187368654
2018-11-01,11,22085,2018,Jefferson Park,26755.0,825.453186320314
2018-11-01,12,11077,2018,Forest Glen,18651.0,593.9091737708434
2018-11-01,13,20074,2018,North Park,18743.0,1071.0131782532146
2018-11-01,14,53608,2018,Albany Park,51575.0,1039.4183228308289
2018-11-01,15,52878,2018,Portage Park,64517.0,819.5979354278718
2018-11-01,16,84217,2018,Irving Park,55417.0,1519.6961221285887
2018-11-01,17,22181,2018,Dunning,43444.0,510.5653254764755
2018-11-01,18,8638,2018,Montclare,13040.0,662.4233128834356
2018-11-01,19,60666,2018,Belmont Cragin,78107.0,776.7037525445862
2018-11-01,20,22594,2018,Hermosa,24450.0,924.0899795501023
2018-11-01,21,95068,2018,Avondale,38191.0,2489.2775784870782
2018-11-01,22,327619,2018,Logan Square,73757.0,4441.869924210583
2018-11-01,23,66978,2018,Humboldt Park,56248.0,1190.7623382164697
2018-11-01,24,552707,2018,West Town,85307.0,6479.034545816873
2018-11-01,25,83083,2018,Austin,97611.0,851.1643154972288
2018-11-01,26,18553,2018,West Garfield Park,17499.0,1060.2320132579005
2018-11-01,27,32012,2018,East Garfield Park,20225.0,1582.7935723114956
2018-11-01,28,786968,2018,Near West Side,62560.0,12579.411764705883
2018-11-01,29,49759,2018,North Lawndale,35423.0,1404.7088050136917
2018-11-01,30,50820,2018,South Lawndale,73983.0,686.9145614533069
2018-11-01,31,109120,2018,Lower West Side,32998.0,3306.8670828535064
2018-11-01,32,796628,2018,The Loop,35010.0,22754.298771779493
2018-11-01,33,181690,2018,Near South Side,23190.0,7834.842604570936
2018-11-01,34,42871,2018,Armour Square,13699.0,3129.4985035404043
2018-11-01,35,56801,2018,Douglas,20559.0,2762.828931368257
2018-11-01,36,10577,2018,Oakland,6474.0,1633.7658325610134
2018-11-01,37,7391,2018,Fuller Park,2457.0,3008.1400081400084
2018-11-01,38,47293,2018,Grand Boulevard,22056.0,2144.223793978963
2018-11-01,39,40934,2018,Kenwood,17074.0,2397.446409745812
2018-11-01,40,22380,2018,Washington Park,11868.0,1885.7431749241657
2018-11-01,41,134826,2018,Hyde Park,26573.0,5073.796710947202
2018-11-01,42,44110,2018,Woodlawn,23808.0,1852.7385752688172
2018-11-01,43,59809,2018,South Shore,50768.0,1178.0846202332177
2018-11-01,44,45044,2018,Chatham,30991.0,1453.4542286470264
2018-11-01,45,8955,2018,Avalon Park,9795.0,914.2419601837672
2018-11-01,46,18904,2018,South Chicago,27601.0,684.9027209159088
2018-11-01,47,2556,2018,Burnside,2442.0,1046.6830466830468
2018-11-01,48,9878,2018,Calumet Heights,13306.0,742.3718623177514
2018-11-01,49,36417,2018,Roseland,42327.0,860.3728116804876
2018-11-01,50,7940,2018,Pullman,6620.0,1199.3957703927492
2018-11-01,51,9448,2018,South Deering,14635.0,645.5756747523061
2018-11-01,52,3356,2018,East Side,22982.0,146.0273257331825
2018-11-01,53,14833,2018,West Pullman,27582.0,537.7782611848307
2018-11-01,54,4248,2018,Riverdale,7382.0,575.4538065564888
2018-11-01,55,2231,2018,Hegewisch,9182.0,242.9753866260074
2018-11-01,56,111144,2018,Garfield Ridge,35470.0,3133.4648999154215
2018-11-01,57,16060,2018,Archer Heights,13233.0,1213.6325852036575
2018-11-01,58,34955,2018,Brighton Park,44231.0,790.2828333069567
2018-11-01,59,19215,2018,McKinley Park,16064.0,1196.1528884462152
2018-11-01,60,49247,2018,Bridgeport,32789.0,1501.9366250876817
2018-11-01,61,38021,2018,New City,41098.0,925.1301766509318
2018-11-01,62,12109,2018,West Elsdon,19958.0,606.7241206533721
2018-11-01,63,23468,2018,Gage Park,40926.0,573.4252064702146
2018-11-01,64,11069,2018,Clearing,25200.0,439.24603174603175
2018-11-01,65,20928,2018,West Lawn,33595.0,622.949843726745
2018-11-01,66,36471,2018,Chicago Lawn,54265.0,672.090666175251
2018-11-01,67,26611,2018,West Englewood,30798.0,864.0496136112735
2018-11-01,68,31235,2018,Englewood,26020.0,1200.4227517294387
2018-11-01,69,41066,2018,Greater Grand Crossing,32461.0,1265.087335571917
2018-11-01,70,21577,2018,Ashburn,43283.0,498.5098075456877
2018-11-01,71,40017,2018,Auburn Gresham,45770.0,874.3063141795936
2018-11-01,72,12500,2018,Beverly,20836.0,599.9232098291418
2018-11-01,73,19613,2018,Washington Heights,27055.0,724.9306967288856
2018-11-01,74,7326,2018,Mount Greenwood,19029.0,384.9913290241211
2018-11-01,75,14246,2018,Morgan Park,23035.0,618.450184501845
2018-11-01,76,304609,2018,O'Hare,13130.0,23199.4668697639
2018-11-01,77,123705,2018,Edgewater,55430.0,2231.733718203139
2018-12-01,1,96988,2018,Rogers Park,55500.0,1747.5315315315315
2018-12-01,2,72117,2018,West Ridge,73723.0,978.2157535640167
2018-12-01,3,193501,2018,Uptown,56296.0,3437.206906352139
2018-12-01,4,94709,2018,Lincoln Square,41483.0,2283.0798158281705
2018-12-01,5,110967,2018,North Center,34942.0,3175.7483830347437
2018-12-01,6,608865,2018,Lake View,99876.0,6096.209299531419
2018-12-01,7,501193,2018,Lincoln Park,67260.0,7451.575973832887
2018-12-01,8,1474241,2018,Near North Side,86343.0,17074.238791795513
2018-12-01,9,9893,2018,Edison Park,11008.0,898.7100290697675
2018-12-01,10,26091,2018,Norwood Park,36164.0,721.4633337020241
2018-12-01,11,23091,2018,Jefferson Park,26755.0,863.0536348346104
2018-12-01,12,11575,2018,Forest Glen,18651.0,620.610154951477
2018-12-01,13,19815,2018,North Park,18743.0,1057.1946860161129
2018-12-01,14,55595,2018,Albany Park,51575.0,1077.9447406689287
2018-12-01,15,55736,2018,Portage Park,64517.0,863.8963373994452
2018-12-01,16,87796,2018,Irving Park,55417.0,1584.2791923056102
2018-12-01,17,22538,2018,Dunning,43444.0,518.7828008470675
2018-12-01,18,8830,2018,Montclare,13040.0,677.1472392638037
2018-12-01,19,61964,2018,Belmont Cragin,78107.0,793.321981384511
2018-12-01,20,22936,2018,Hermosa,24450.0,938.077709611452
2018-12-01,21,100046,2018,Avondale,38191.0,2619.62242413134
2018-12-01,22,338226,2018,Logan Square,73757.0,4585.680003253929
2018-12-01,23,68559,2018,Humboldt Park,56248.0,1218.8700042668183
2018-12-01,24,568898,2018,West Town,85307.0,6668.831397188976
2018-12-01,25,87566,2018,Austin,97611.0,897.0915163250044
2018-12-01,26,20137,2018,West Garfield Park,17499.0,1150.7514715126579
2018-12-01,27,33803,2018,East Garfield Park,20225.0,1671.3473423980222
2018-12-01,28,748388,2018,Near West Side,62560.0,11962.72378516624
2018-12-01,29,50552,2018,North Lawndale,35423.0,1427.095390000847
2018-12-01,30,50267,2018,South Lawndale,73983.0,679.4398713217902
2018-12-01,31,105024,2018,Lower West Side,32998.0,3182.738347778653
2018-12-01,32,748648,2018,The Loop,35010.0,21383.833190516994
2018-12-01,33,150273,2018,Near South Side,23190.0,6480.077619663648
2018-12-01,34,37310,2018,Armour Square,13699.0,2723.5564639754725
2018-12-01,35,54178,2018,Douglas,20559.0,2635.2449049078264
2018-12-01,36,11041,2018,Oakland,6474.0,1705.4371331479765
2018-12-01,37,7444,2018,Fuller Park,2457.0,3029.71102971103
2018-12-01,38,47927,2018,Grand Boulevard,22056.0,2172.968806673921
2018-12-01,39,39930,2018,Kenwood,17074.0,2338.6435515989224
2018-12-01,40,22723,2018,Washington Park,11868.0,1914.644421975059
2018-12-01,41,108019,2018,Hyde Park,26573.0,4064.9907801151544
2018-12-01,42,41463,2018,Woodlawn,23808.0,1741.5574596774193
2018-12-01,43,62849,2018,South Shore,50768.0,1237.964859754176
2018-12-01,44,47363,2018,Chatham,30991.0,1528.2824045690684
2018-12-01,45,9386,2018,Avalon Park,9795.0,958.2440020418582
2018-12-01,46,19751,2018,South Chicago,27601.0,715.5900148545343
2018-12-01,47,2839,2018,Burnside,2442.0,1162.5716625716627
2018-12-01,48,10596,2018,Calumet Heights,13306.0,796.3324815872539
2018-12-01,49,38371,2018,Roseland,42327.0,906.5371984785126
2018-12-01,50,8073,2018,Pullman,6620.0,1219.486404833837
2018-12-01,51,9902,2018,South Deering,14635.0,676.5971984967543
2018-12-01,52,3589,2018,East Side,22982.0,156.16569489165434
2018-12-01,53,15999,2018,West Pullman,27582.0,580.0522079617142
2018-12-01,54,4460,2018,Riverdale,7382.0,604.1723110268221
2018-12-01,55,2439,2018,Hegewisch,9182.0,265.6284033979525
2018-12-01,56,91225,2018,Garfield Ridge,35470.0,2571.8917394981677
2018-12-01,57,16116,2018,Archer Heights,13233.0,1217.8644298345048
2018-12-01,58,35117,2018,Brighton Park,44231.0,793.9454228934458
2018-12-01,59,19750,2018,McKinley Park,16064.0,1229.4571713147411
2018-12-01,60,49001,2018,Bridgeport,32789.0,1494.4341089999696
2018-12-01,61,38424,2018,New City,41098.0,934.9360066183269
2018-12-01,62,11956,2018,West Elsdon,19958.0,599.0580218458763
2018-12-01,63,24143,2018,Gage Park,40926.0,589.9183892879832
2018-12-01,64,11446,2018,Clearing,25200.0,454.2063492063492
2018-12-01,65,21158,2018,West Lawn,33595.0,629.7961006102098
2018-12-01,66,37302,2018,Chicago Lawn,54265.0,687.4044043121718
2018-12-01,67,28162,2018,West Englewood,30798.0,914.4100266251055
2018-12-01,68,31835,2018,Englewood,26020.0,1223.4819369715603
2018-12-01,69,43358,2018,Greater Grand Crossing,32461.0,1335.6951418625426
2018-12-01,70,22122,2018,Ashburn,43283.0,511.1013561906522
2018-12-01,71,41640,2018,Auburn Gresham,45770.0,909.76622241643
2018-12-01,72,13661,2018,Beverly,20836.0,655.6440775580725
2018-12-01,73,20629,2018,Washington Heights,27055.0,762.48382923674
2018-12-01,74,7973,2018,Mount Greenwood,19029.0,418.99206474328656
2018-12-01,75,15099,2018,Morgan Park,23035.0,655.4807901020187
2018-12-01,76,233533,2018,O'Hare,13130.0,17786.214775323686
2018-12-01,77,125094,2018,Edgewater,55430.0,2256.7923507126106
2019-01-01,1,105315,2019,Rogers Park,55062.0,1912.6620900076277
2019-01-01,2,76895,2019,West Ridge,76215.0,1008.9221281899889
2019-01-01,3,188046,2019,Uptown,57973.0,3243.682403877667
2019-01-01,4,97321,2019,Lincoln Square,41715.0,2332.9977226417354
2019-01-01,5,111091,2019,North Center,35789.0,3104.0543183659784
2019-01-01,6,608279,2019,Lake View,100470.0,6054.334627251916
2019-01-01,7,498093,2019,Lincoln Park,67710.0,7356.269384138237
2019-01-01,8,1412473,2019,Near North Side,88893.0,15889.586356631005
2019-01-01,9,7786,2019,Edison Park,11605.0,670.9177078845325
2019-01-01,10,24702,2019,Norwood Park,37089.0,666.0195745369248
2019-01-01,11,22719,2019,Jefferson Park,26808.0,847.4709042076992
2019-01-01,12,10412,2019,Forest Glen,19019.0,547.4525474525475
2019-01-01,13,20945,2019,North Park,18842.0,1111.612355376287
2019-01-01,14,58055,2019,Albany Park,51992.0,1116.6140944760732
2019-01-01,15,56682,2019,Portage Park,64307.0,881.4281493461053
2019-01-01,16,88361,2019,Irving Park,54606.0,1618.1555140460755
2019-01-01,17,22904,2019,Dunning,43689.0,524.250955618119
2019-01-01,18,9608,2019,Montclare,13830.0,694.7216196673897
2019-01-01,19,65024,2019,Belmont Cragin,79910.0,813.7154298585909
2019-01-01,20,23912,2019,Hermosa,24144.0,990.39098740888
2019-01-01,21,99977,2019,Avondale,37368.0,2675.470991222436
2019-01-01,22,338477,2019,Logan Square,73046.0,4633.7513347753475
2019-01-01,23,72542,2019,Humboldt Park,56427.0,1285.5902316267036
2019-01-01,24,562174,2019,West Town,84502.0,6652.789283093891
2019-01-01,25,94002,2019,Austin,95260.0,986.7940373714046
2019-01-01,26,21697,2019,West Garfield Park,17163.0,1264.1729301404184
2019-01-01,27,36033,2019,East Garfield Park,19996.0,1802.0104020804163
2019-01-01,28,773466,2019,Near West Side,62872.0,12302.233108537981
2019-01-01,29,55505,2019,North Lawndale,35947.0,1544.078782652238
2019-01-01,30,54677,2019,South Lawndale,74851.0,730.4778827270177
2019-01-01,31,107384,2019,Lower West Side,32888.0,3265.1423011432744
2019-01-01,32,753281,2019,The Loop,35880.0,20994.453734671126
2019-01-01,33,147615,2019,Near South Side,23620.0,6249.576629974598
2019-01-01,34,37219,2019,Armour Square,13455.0,2766.1835748792273
2019-01-01,35,57103,2019,Douglas,20781.0,2747.846590635677
2019-01-01,36,11025,2019,Oakland,6645.0,1659.1422121896162
2019-01-01,37,7863,2019,Fuller Park,2439.0,3223.8622386223865
2019-01-01,38,49938,2019,Grand Boulevard,22313.0,2238.0674942858427
2019-01-01,39,40822,2019,Kenwood,17189.0,2374.89091861074
2019-01-01,40,24083,2019,Washington Park,11502.0,2093.809772213528
2019-01-01,41,134243,2019,Hyde Park,26827.0,5004.025794908115
2019-01-01,42,47095,2019,Woodlawn,23268.0,2024.0244112085265
2019-01-01,43,66041,2019,South Shore,50418.0,1309.8694910547822
2019-01-01,44,51110,2019,Chatham,31120.0,1642.3521850899742
2019-01-01,45,9622,2019,Avalon Park,9985.0,963.6454682023035
2019-01-01,46,21649,2019,South Chicago,28263.0,765.9837950677564
2019-01-01,47,3255,2019,Burnside,2254.0,1444.0993788819876
2019-01-01,48,10978,2019,Calumet Heights,13188.0,832.423415225963
2019-01-01,49,41151,2019,Roseland,42433.0,969.7876652605283
2019-01-01,50,9092,2019,Pullman,6613.0,1374.8676848631483
2019-01-01,51,10946,2019,South Deering,14614.0,749.0078007390174
2019-01-01,52,3897,2019,East Side,23737.0,164.1740742301049
2019-01-01,53,17570,2019,West Pullman,27742.0,633.3357364285199
2019-01-01,54,5031,2019,Riverdale,7394.0,680.4165539626724
2019-01-01,55,2823,2019,Hegewisch,9418.0,299.745168825653
2019-01-01,56,90880,2019,Garfield Ridge,36396.0,2496.977689856028
2019-01-01,57,16529,2019,Archer Heights,13142.0,1257.723329782377
2019-01-01,58,37482,2019,Brighton Park,44813.0,836.4090777229821
2019-01-01,59,20980,2019,McKinley Park,15767.0,1330.627259465973
2019-01-01,60,51502,2019,Bridgeport,33637.0,1531.1115735648243
2019-01-01,61,41035,2019,New City,39561.0,1037.2589166097925
2019-01-01,62,12996,2019,West Elsdon,19237.0,675.5731143109632
2019-01-01,63,26272,2019,Gage Park,40873.0,642.7715117559269
2019-01-01,64,11677,2019,Clearing,25891.0,451.00614113012244
2019-01-01,65,21944,2019,West Lawn,33108.0,662.8005315935726
2019-01-01,66,39614,2019,Chicago Lawn,53098.0,746.0544653282609
2019-01-01,67,30576,2019,West Englewood,29929.0,1021.6178288616393
2019-01-01,68,35592,2019,Englewood,25075.0,1419.421734795613
2019-01-01,69,46606,2019,Greater Grand Crossing,31766.0,1467.1661524900837
2019-01-01,70,22643,2019,Ashburn,43792.0,517.05791012057
2019-01-01,71,45066,2019,Auburn Gresham,46278.0,973.8104498897965
2019-01-01,72,11626,2019,Beverly,20822.0,558.3517433483815
2019-01-01,73,22435,2019,Washington Heights,27453.0,817.2148763340983
2019-01-01,74,6971,2019,Mount Greenwood,19277.0,361.6226591274576
2019-01-01,75,15490,2019,Morgan Park,22394.0,691.7031347682415
2019-01-01,76,274158,2019,O'Hare,12377.0,22150.60192292155
2019-01-01,77,128382,2019,Edgewater,55965.0,2293.9694451889573
2019-02-01,1,103362,2019,Rogers Park,55062.0,1877.1929824561405
2019-02-01,2,73235,2019,West Ridge,76215.0,960.9000852850489
2019-02-01,3,183709,2019,Uptown,57973.0,3168.871716143722
2019-02-01,4,93767,2019,Lincoln Square,41715.0,2247.800551360422
2019-02-01,5,108155,2019,North Center,35789.0,3022.017938472715
2019-02-01,6,580391,2019,Lake View,100470.0,5776.759231611426
2019-02-01,7,479064,2019,Lincoln Park,67710.0,7075.2326096588395
2019-02-01,8,1413786,2019,Near North Side,88893.0,15904.356923492289
2019-02-01,9,7536,2019,Edison Park,11605.0,649.3752692804825
2019-02-01,10,24598,2019,Norwood Park,37089.0,663.2155086413761
2019-02-01,11,23090,2019,Jefferson Park,26808.0,861.3100566994926
2019-02-01,12,10354,2019,Forest Glen,19019.0,544.402965455597
2019-02-01,13,21403,2019,North Park,18842.0,1135.919753741641
2019-02-01,14,56728,2019,Albany Park,51992.0,1091.090937067241
2019-02-01,15,56026,2019,Portage Park,64307.0,871.2270825882097
2019-02-01,16,85932,2019,Irving Park,54606.0,1573.6732227227776
2019-02-01,17,22960,2019,Dunning,43689.0,525.5327427956694
2019-02-01,18,9269,2019,Montclare,13830.0,670.2096890817064
2019-02-01,19,64113,2019,Belmont Cragin,79910.0,802.3151044925542
2019-02-01,20,23271,2019,Hermosa,24144.0,963.8419483101392
2019-02-01,21,96485,2019,Avondale,37368.0,2582.0220509526866
2019-02-01,22,332141,2019,Logan Square,73046.0,4547.011472222983
2019-02-01,23,72201,2019,Humboldt Park,56427.0,1279.5470253602
2019-02-01,24,551861,2019,West Town,84502.0,6530.744834441788
2019-02-01,25,98724,2019,Austin,95260.0,1036.3636363636365
2019-02-01,26,22653,2019,West Garfield Park,17163.0,1319.8741478762454
2019-02-01,27,38322,2019,East Garfield Park,19996.0,1916.483296659332
2019-02-01,28,801907,2019,Near West Side,62872.0,12754.596640793996
2019-02-01,29,59386,2019,North Lawndale,35947.0,1652.043285948758
2019-02-01,30,54814,2019,South Lawndale,74851.0,732.3081855953828
2019-02-01,31,109315,2019,Lower West Side,32888.0,3323.856725857456
2019-02-01,32,770013,2019,The Loop,35880.0,21460.78595317726
2019-02-01,33,158832,2019,Near South Side,23620.0,6724.470787468247
2019-02-01,34,39850,2019,Armour Square,13455.0,2961.724266072092
2019-02-01,35,61291,2019,Douglas,20781.0,2949.3768346085367
2019-02-01,36,11208,2019,Oakland,6645.0,1686.681715575621
2019-02-01,37,8374,2019,Fuller Park,2439.0,3433.3743337433375
2019-02-01,38,51904,2019,Grand Boulevard,22313.0,2326.177564648411
2019-02-01,39,41802,2019,Kenwood,17189.0,2431.9041247309324
2019-02-01,40,26342,2019,Washington Park,11502.0,2290.210398191619
2019-02-01,41,140944,2019,Hyde Park,26827.0,5253.811458605137
2019-02-01,42,51145,2019,Woodlawn,23268.0,2198.083204400894
2019-02-01,43,68213,2019,South Shore,50418.0,1352.9493434884369
2019-02-01,44,53706,2019,Chatham,31120.0,1725.771208226221
2019-02-01,45,10225,2019,Avalon Park,9985.0,1024.0360540811218
2019-02-01,46,22778,2019,South Chicago,28263.0,805.9300145065987
2019-02-01,47,3400,2019,Burnside,2254.0,1508.4294587400177
2019-02-01,48,11395,2019,Calumet Heights,13188.0,864.0430694570822
2019-02-01,49,44444,2019,Roseland,42433.0,1047.3923597200292
2019-02-01,50,10073,2019,Pullman,6613.0,1523.2118554362619
2019-02-01,51,11751,2019,South Deering,14614.0,804.0919666073628
2019-02-01,52,3941,2019,East Side,23737.0,166.0277204364494
2019-02-01,53,18898,2019,West Pullman,27742.0,681.2053925455988
2019-02-01,54,5697,2019,Riverdale,7394.0,770.4895861509332
2019-02-01,55,3034,2019,Hegewisch,9418.0,322.14907623699304
2019-02-01,56,89880,2019,Garfield Ridge,36396.0,2469.502143092647
2019-02-01,57,16905,2019,Archer Heights,13142.0,1286.3338913407397
2019-02-01,58,37419,2019,Brighton Park,44813.0,835.0032356682214
2019-02-01,59,21153,2019,McKinley Park,15767.0,1341.599543350035
2019-02-01,60,51075,2019,Bridgeport,33637.0,1518.417219133692
2019-02-01,61,42125,2019,New City,39561.0,1064.8113040620813
2019-02-01,62,12968,2019,West Elsdon,19237.0,674.1175859021678
2019-02-01,63,25737,2019,Gage Park,40873.0,629.6821862843441
2019-02-01,64,11525,2019,Clearing,25891.0,445.1353752269128
2019-02-01,65,22559,2019,West Lawn,33108.0,681.3761024525794
2019-02-01,66,40421,2019,Chicago Lawn,53098.0,761.2527778824061
2019-02-01,67,33368,2019,West Englewood,29929.0,1114.9052758194393
2019-02-01,68,39248,2019,Englewood,25075.0,1565.2243270189433
2019-02-01,69,49197,2019,Greater Grand Crossing,31766.0,1548.7313479821191
2019-02-01,70,23780,2019,Ashburn,43792.0,543.0215564486665
2019-02-01,71,48380,2019,Auburn Gresham,46278.0,1045.4211504386533
2019-02-01,72,11288,2019,Beverly,20822.0,542.1189126885025
2019-02-01,73,23154,2019,Washington Heights,27453.0,843.405092339635
2019-02-01,74,6612,2019,Mount Greenwood,19277.0,342.99942937179026
2019-02-01,75,15662,2019,Morgan Park,22394.0,699.3837635080826
2019-02-01,76,273859,2019,O'Hare,12377.0,22126.4442110366
2019-02-01,77,126140,2019,Edgewater,55965.0,2253.9086929330833
2019-03-01,1,113071,2019,Rogers Park,55062.0,2053.521484871599
2019-03-01,2,82373,2019,West Ridge,76215.0,1080.797743226399
2019-03-01,3,208208,2019,Uptown,57973.0,3591.464992324013
2019-03-01,4,102974,2019,Lincoln Square,41715.0,2468.5125254704544
2019-03-01,5,123143,2019,North Center,35789.0,3440.8058341948645
2019-03-01,6,687936,2019,Lake View,100470.0,6847.178262167811
2019-03-01,7,555898,2019,Lincoln Park,67710.0,8209.98375424605
2019-03-01,8,1671613,2019,Near North Side,88893.0,18804.77652908553
2019-03-01,9,10119,2019,Edison Park,11605.0,871.9517449375269
2019-03-01,10,29724,2019,Norwood Park,37089.0,801.4236026854323
2019-03-01,11,25872,2019,Jefferson Park,26808.0,965.0850492390332
2019-03-01,12,12342,2019,Forest Glen,19019.0,648.93001735107
2019-03-01,13,23343,2019,North Park,18842.0,1238.8812228001273
2019-03-01,14,62583,2019,Albany Park,51992.0,1203.7044160640098
2019-03-01,15,63624,2019,Portage Park,64307.0,989.3790722627397
2019-03-01,16,98030,2019,Irving Park,54606.0,1795.2239680621178
2019-03-01,17,25937,2019,Dunning,43689.0,593.6734647165191
2019-03-01,18,10412,2019,Montclare,13830.0,752.8561099060015
2019-03-01,19,73325,2019,Belmont Cragin,79910.0,917.5947941434114
2019-03-01,20,26433,2019,Hermosa,24144.0,1094.8061630218688
2019-03-01,21,110499,2019,Avondale,37368.0,2957.048811817598
2019-03-01,22,376618,2019,Logan Square,73046.0,5155.901760534458
2019-03-01,23,85892,2019,Humboldt Park,56427.0,1522.1790986584435
2019-03-01,24,635300,2019,West Town,84502.0,7518.165250526615
2019-03-01,25,123531,2019,Austin,95260.0,1296.777241234516
2019-03-01,26,29582,2019,West Garfield Park,17163.0,1723.5914467167745
2019-03-01,27,45949,2019,East Garfield Park,19996.0,2297.909581916383
2019-03-01,28,891546,2019,Near West Side,62872.0,14180.334648174068
2019-03-01,29,71910,2019,North Lawndale,35947.0,2000.4450997301583
2019-03-01,30,62353,2019,South Lawndale,74851.0,833.0282828552726
2019-03-01,31,121921,2019,Lower West Side,32888.0,3707.157625881781
2019-03-01,32,880507,2019,The Loop,35880.0,24540.328874024526
2019-03-01,33,189098,2019,Near South Side,23620.0,8005.84250635055
2019-03-01,34,47720,2019,Armour Square,13455.0,3546.636937941286
2019-03-01,35,70262,2019,Douglas,20781.0,3381.069245945816
2019-03-01,36,13676,2019,Oakland,6645.0,2058.0887885628294
2019-03-01,37,9838,2019,Fuller Park,2439.0,4033.620336203362
2019-03-01,38,60907,2019,Grand Boulevard,22313.0,2729.6643212477034
2019-03-01,39,47057,2019,Kenwood,17189.0,2737.6228983652336
2019-03-01,40,31884,2019,Washington Park,11502.0,2772.039645279082
2019-03-01,41,139879,2019,Hyde Park,26827.0,5214.11264770567
2019-03-01,42,59654,2019,Woodlawn,23268.0,2563.7785800240677
2019-03-01,43,83760,2019,South Shore,50418.0,1661.311436391765
2019-03-01,44,65299,2019,Chatham,31120.0,2098.296915167095
2019-03-01,45,12109,2019,Avalon Park,9985.0,1212.719078617927
2019-03-01,46,27849,2019,South Chicago,28263.0,985.3518734741535
2019-03-01,47,4038,2019,Burnside,2254.0,1791.4818101153505
2019-03-01,48,13472,2019,Calumet Heights,13188.0,1021.534728541098
2019-03-01,49,52680,2019,Roseland,42433.0,1241.486578841939
2019-03-01,50,12069,2019,Pullman,6613.0,1825.0415847572963
2019-03-01,51,13415,2019,South Deering,14614.0,917.9553852470234
2019-03-01,52,4468,2019,East Side,23737.0,188.22934658971226
2019-03-01,53,23428,2019,West Pullman,27742.0,844.4957104750919
2019-03-01,54,7249,2019,Riverdale,7394.0,980.3895050040574
2019-03-01,55,2897,2019,Hegewisch,9418.0,307.6024633680187
2019-03-01,56,115419,2019,Garfield Ridge,36396.0,3171.2001318826246
2019-03-01,57,19266,2019,Archer Heights,13142.0,1465.9869121899253
2019-03-01,58,42565,2019,Brighton Park,44813.0,949.8359850936113
2019-03-01,59,23372,2019,McKinley Park,15767.0,1482.3365256548486
2019-03-01,60,57008,2019,Bridgeport,33637.0,1694.8003686416744
2019-03-01,61,49426,2019,New City,39561.0,1249.3617451530547
2019-03-01,62,14930,2019,West Elsdon,19237.0,776.1085408327701
2019-03-01,63,29267,2019,Gage Park,40873.0,716.0472683678712
2019-03-01,64,13516,2019,Clearing,25891.0,522.0346838669808
2019-03-01,65,27083,2019,West Lawn,33108.0,818.0198139422497
2019-03-01,66,49937,2019,Chicago Lawn,53098.0,940.4685675543335
2019-03-01,67,42359,2019,West Englewood,29929.0,1415.316248454676
2019-03-01,68,48639,2019,Englewood,25075.0,1939.740777666999
2019-03-01,69,61429,2019,Greater Grand Crossing,31766.0,1933.797141597935
2019-03-01,70,27885,2019,Ashburn,43792.0,636.760138838144
2019-03-01,71,61219,2019,Auburn Gresham,46278.0,1322.8531915813128
2019-03-01,72,15073,2019,Beverly,20822.0,723.8978004034194
2019-03-01,73,28223,2019,Washington Heights,27453.0,1028.047936473245
2019-03-01,74,8884,2019,Mount Greenwood,19277.0,460.8600923380194
2019-03-01,75,20191,2019,Morgan Park,22394.0,901.625435384478
2019-03-01,76,324571,2019,O'Hare,12377.0,26223.721418760604
2019-03-01,77,140230,2019,Edgewater,55965.0,2505.673188600018
2019-04-01,1,101279,2019,Rogers Park,55062.0,1839.3629000036321
2019-04-01,2,73891,2019,West Ridge,76215.0,969.5073148330381
2019-04-01,3,183854,2019,Uptown,57973.0,3171.3728804788434
2019-04-01,4,92163,2019,Lincoln Square,41715.0,2209.349154980223
2019-04-01,5,105747,2019,North Center,35789.0,2954.7346950180226
2019-04-01,6,606770,2019,Lake View,100470.0,6039.315218473176
2019-04-01,7,475174,2019,Lincoln Park,67710.0,7017.781716142372
2019-04-01,8,1495363,2019,Near North Side,88893.0,16822.05572992249
2019-04-01,9,7570,2019,Edison Park,11605.0,652.3050409306334
2019-04-01,10,25698,2019,Norwood Park,37089.0,692.8738979212166
2019-04-01,11,23378,2019,Jefferson Park,26808.0,872.0531184720978
2019-04-01,12,11026,2019,Forest Glen,19019.0,579.7360534202639
2019-04-01,13,21841,2019,North Park,18842.0,1159.1656936630932
2019-04-01,14,55859,2019,Albany Park,51992.0,1074.3768272041855
2019-04-01,15,56072,2019,Portage Park,64307.0,871.9424012937939
2019-04-01,16,86407,2019,Irving Park,54606.0,1582.371900523752
2019-04-01,17,22754,2019,Dunning,43689.0,520.8175971068232
2019-04-01,18,9369,2019,Montclare,13830.0,677.4403470715835
2019-04-01,19,65791,2019,Belmont Cragin,79910.0,823.313727943937
